ID	Text	Labels
facebook_corpus_msr_364777	नाम निशान मिटादो, पाकिस्तान का, पीठ पर वार करते हैं, मादर चोद साले	(OAG,NGEN,NCOM)
facebook_corpus_msr_694957	फर्क इतना सा हेपाकिस्तान में अतगवादी हे यहाँ बजरंग दल आरएसएस विहिप शिव सेना हे अतगवादी ये लोग नहीं उनसे बुरे ही पेट चिर के बच्चे तक निकाल लेते हे देश भक्ति के नाम पे हो हल्ला करते हे	(NAG,NGEN,NCOM)
facebook_corpus_msr_402755	गद्दारों से और क्या अपेक्षा की जा सकती है.....।। #जयचंद	(OAG,GEN,NCOM)
facebook_corpus_msr_452087	bike ki aawaz toh suno! Kawasaki ke inline 4 pe tatti kar di inhone xD	(CAG,GEN,NCOM)
facebook_corpus_msr_372484	yha ek tiweet pe bavaal hora hai what sanik marrea hai	(OAG,GEN,NCOM)
facebook_corpus_msr_872350	Mona liza ko hindu ladke psnd h is liye or ek bat hindu ladke sadi krke nibhate h sari Muslim ladkiya dhyan do	(OAG,GEN,NCOM)
facebook_corpus_msr_1818443	Inka beta bhi isiliye bhatak gaya tha aur kaand kar dala😂	(NAG,NGEN,NCOM)
facebook_corpus_msr_398024	"जिस समय सब चोर थे उस समय को छोड़ो.
अब एयरटेल कि सही सरविश हे

और भिकारी ओं को जिओ ही सही हे"	(NAG,NGEN,NCOM)
facebook_corpus_msr_347726	"मादरचोदों ऐ कब तक चलता रहेगा 
किसी माँ का बेटा औऱ किसी का पत्ति किसी का पापा  यू युही चलता रहा तो गंडडुओ देश को संभाल ने वालो बॉर्डर को भी संभाल कर देखो एक दिन तुम को  पता चल जयेगा भोसड़ा फट कर बाहर आयेगा 1 घंटे मैं ही।"	(NAG,NGEN,NCOM)
facebook_corpus_msr_408787	"सेना को सत्ता सम्हाल लेनी चाहिए 
चाहे घोटालों / भ्रष्टाचार के खिलाफ आन्दोलन हो ---- सरकार आन्दोलनकारियों को बर्बरता से पेश आती है। 
चाहे गेंग रेप हो - आंदोलनकारियों को पीटा जाता है। 
नेताओं ने तो अपनी सुरखा के इंतज़ाम कर रखे हैं लेकिन जनता इनकी गन्दी नियत से परेशान है। केवल बैठक का दौर इनका चलता रहता है और निष्कर्ष कुछ भी नहीं निकलता। 
सेना को वर्तमान हालात को देखते हुए देश की सत्ता तुरंत प्रभाव से राजनीतिक दलों से अपने हाथ में जब तक देश के हालात सामान्य न हो जाएँ, सम्हाल लेनी चाहिए।  
राकेश कुमार शर्मा 
अजमेर"	(OAG,NGEN,COM)
facebook_corpus_msr_349470	ye chutiya or atanki dikhta hai suar abhi india par kabza karega to suar lagega to kuchh bhi bol sakte ho suar kanhi ke	(OAG,NGEN,COM)
facebook_corpus_msr_405555	Or randi ki pichwari ki peda war harami jund me war kartay ho gand tum logo ko 1000 sal tak choda hum nay	(NAG,NGEN,NCOM)
facebook_corpus_msr_451838	Manvendra Sengar chup bc mic leke maardo iske muthe pe	(OAG,GEN,NCOM)
facebook_corpus_msr_359972	kitne pakistani sale mare gaye ye hi kafi hai pakistan me gush kar mara yahi bahut hai	(CAG,NGEN,NCOM)
facebook_corpus_msr_866675	Koi fayda nahin Maya ki sarkar	(CAG,NGEN,NCOM)
facebook_corpus_msr_401485	"HINDOOO shahid nheee hota 
Shahid Quran pak me arabic word hain
Kafir b kbi shahid hova hai"	(NAG,NGEN,NCOM)
facebook_corpus_msr_340640	Zyada log pahunch jane se Pakistan haar maan lega kya?? Tum log ki wajah se aaj Government itni azadi se maje le rahi hai. Koi sawal krne wala nhi koi awaz uthane wala nhi. Kyunki tum free ke supporter ho unke tarf se puchhne walo  ko galiyan dene  ke liye.  Bhai sidhi baat samjho Jo marr rahe hain wo kisi ek dharm ke nhi wo sab hamare bhai hain. Galat ko galat kehna sikho.	(NAG,NGEN,NCOM)
facebook_corpus_msr_956403	Sach ki raah per chal ne wale alag hi nazar aate	(OAG,GEN,NCOM)
facebook_corpus_msr_349884	इसके लिए सबसे जादा जिम्मेदार काँग्रेस है! हरामिंयों ने ये देश का विघटन करते समय ये इस देश के लिए सबसे बडी मुश्किल कर दी है!	(CAG,NGEN,NCOM)
facebook_corpus_msr_452473	bike nai dikhani to ladkion ko laao bc lingerie me 😂	(CAG,NGEN,NCOM)
facebook_corpus_msr_340957	"Ku6 v h kyu btaye aapko 
Hm jo india k khilaaf bolte h unse baat hi ni krte"	(OAG,GEN,NCOM)
facebook_corpus_msr_372474	आ गया रंडी का औकात पर।। छोड़ दो इसकी माँ के यारो को	(CAG,GEN,NCOM)
facebook_corpus_msr_656369	Tuje v krta pr teri zubaan aur hrkat krne nhi deti ..haa pr tere pardada agr the to unhe jrur krunga ..aur haa tere jaisa nhi hu ki har baat pr sabut mangunga smja ....	(OAG,GEN,NCOM)
facebook_corpus_msr_1460679	nihta ki hd par kr di	(OAG,GEN,NCOM)
facebook_corpus_msr_387802	लड़ाई सिस्टम से है,नेताओं से हैं तो उनको मारो,जवानों को क्यों मार रहे❓❓❓	(OAG,GEN,NCOM)
facebook_corpus_msr_2082717	अब कोई अपना पैसा बैंक में नहीं रखेगा l विनाश काले विपरीत बुद्धि🙏	(OAG,GEN,NCOM)
facebook_corpus_msr_373586	abhinav chutiye bhakt tum jaise gaddaro ki bajh se aaj desh ke jawaan saheed ho rahe h sale dalaal ke andhe bhaktkya kiya h abhi tak tere baap modi ne pathan cot se ab tak 200 se jiyada jawaan saheed ho gaye tera baap modi pakistan se yarana kar raha h baha ke pm ki ma ke jhukkar pair chu raha h abe desh ke gaddaro salo tum jaise desh ke gaddaro ki bajhse desh bar baad ho raha h	(NAG,GEN,NCOM)
facebook_corpus_msr_403943	Jan wo bangaliyon ne dhoka kia tha baqi aap jo larny waly ho maloom ha hmn.tmari 15 lakh army hy pakistan ki 5 lakh lkn phir b tmary andar jurrat nai k pakisatn se fight kr sko.	(NAG,NGEN,NCOM)
facebook_corpus_msr_360162	Mother chod gain to Jo desh ki burai kRte hai katuye	(OAG,NGEN,NCOM)
facebook_corpus_msr_473616	Abye ye bta jab koi ghar se bhar hai and wo kase kare ga	(NAG,NGEN,COM)
facebook_corpus_msr_1947169	Ajam khan se bolo.... Ram ji ki AARTI kare....	(CAG,GEN,NCOM)
facebook_corpus_msr_451768	Ek to Pulsar ka 400 rs ka plan change karke Ye Dominar leke aa rahe hain	(OAG,GEN,NCOM)
facebook_corpus_msr_349981	"56"" का झलक तो दुनिया को दिखाता है । लेकिन दुर्भाग्य से हमारे देश मे 'सबूत' और ""खुन की दलाली"" जैसा राजनीति शुरू हो जाता है ।खतरा आतंकी ही नही उससे ज्यादा देश के अंदर बैठे गद्दारो से है ।"	(NAG,NGEN,COM)
facebook_corpus_msr_1201796	8 lakh Kam padhgaye kya...😅	(NAG,NGEN,NCOM)
facebook_corpus_msr_1731541	सत्ताका सदुपयोग करके चारा घोटाला तो करते .... 😂😂😂	(OAG,GEN,NCOM)
facebook_corpus_msr_402800	जा सुअर ज तूने पहले भी un को पत्र लिखा था	(NAG,NGEN,NCOM)
facebook_corpus_msr_1805691	चुनाव है,सब चलेगा।	(OAG,NGEN,COM)
facebook_corpus_msr_382435	Sale teri aukat nahi hai istarah ki sochne ki dirty kafir	(NAG,NGEN,NCOM)
facebook_corpus_msr_398468	70 saal tumne kya kia yahi to kiya . ka nikla result.	(CAG,NGEN,NCOM)
facebook_corpus_msr_373399	"अंध और भोलेभाले धर्मनिरपेक्ष मुरख हिन्दुओं ये तो केवल कुछ ही example हे !
समय रहते अक्ल खोल लो !!"	(NAG,GEN,NCOM)
facebook_corpus_msr_408546	Dekh liya desh ki janta ne congress govmnt ka insaaf...sharam aati h aise govrment ki justice dekh kar...aur mai iss desh ki janta se apeel karna chahuga ki apna vote congress ko dene se pehle yaad rakhna k ye wahi govrment h jo  FDI ko lekar busy thi jahan pura desh us ladki k liye duaa kar raha tha..isko apne desh ki chinta ni balki videsh k chinta jyda h..sharm aati h aisi govrment par....aaj humare desh ko Atal Bihari ji jaise Prime minister ki jarurat h....	(OAG,NGEN,NCOM)
facebook_corpus_msr_1362855	Kisi ki jansabha ko anumati na dena kya hitler shahi nhi	(NAG,NGEN,NCOM)
facebook_corpus_msr_374268	"मेरे जैसे  कट्टर मोदी भक्तों को भी ऐसा लगने लगा हैं
#######
सरहद पर दहशतगर्दों का क़ब्ज़ा है,
मुल्क पे झूठे हमदर्दों का क़ब्ज़ा है !
एक के बदले दस सर की उम्मीद न रख,
दिल्ली तुझ पर नामर्दों का क़ब्ज़ा है !!"	(OAG,GEN,NCOM)
facebook_corpus_msr_1268631	Auqat me reh	(OAG,GEN,NCOM)
facebook_corpus_msr_2032384	Mr. Sartaj ko shat shat naman.	(CAG,NGEN,NCOM)
facebook_corpus_msr_386676	"kya galat kaha....yah saalo ne Desh ki loota....mc 60 saal se kya krre the.
Desh vaisa ka vaisa hi h...
Abhi Modi Vikas krra h toh inki jal rhi h
Sonia Gandhi.. itily se aae h! 
vaha ka development dekh k kya India ka development nae kr skti thi...
iski niyat me hi khot thi.."	(NAG,GEN,NCOM)
facebook_corpus_msr_383044	Kahan gai wo smriti irani ab ....kya ab itni aukaat ha apne PM ko chudiyan bhejne ki. .ab kaise hogee ab tau tum khood hi us party ka hissa ho aur tumne bhi fenkne me aur jhoot me maharat haasil kar li ha.	(NAG,NGEN,NCOM)
facebook_corpus_msr_2032226	ajeeb bhadwa hai....lagta hai aaj hee gaand marwaya hai rss se isi liye josh me bhauk rha hai....	(OAG,GEN,NCOM)
facebook_corpus_msr_393641	Saale chutiyeeeee #abp tre pass kuch bhi news ni rhta h Jo apne page ko sex page bna dya h	(NAG,NGEN,NCOM)
facebook_corpus_msr_386891	पागल सरकारी कुता है सासंद सिर्फ भौ भौ ही काम है	(OAG,NGEN,NCOM)
facebook_corpus_msr_1348290	शिवसेना स्वयं मोदी आॅक्सीजन लेकर जी रही है उसका क्या?	(OAG,NGEN,NCOM)
facebook_corpus_msr_1416322	"क्या सुरेश रैना को ऑस्ट्रेलिया के खिलाफ नंबर 6 पर मिलेगा मौका?
http://t.co/wXk9SE4DZt"	(CAG,NGEN,NCOM)
facebook_corpus_msr_364632	Is ko bolti hin sarjicl strike  dushman khud itraf kr rha hai Pakistani army zindbad	(OAG,GEN,NCOM)
facebook_corpus_msr_1907052	Ram raj aa gya	(NAG,NGEN,NCOM)
facebook_corpus_msr_2179232	Ashutosh Pandey Ab acha lagne lag gaya bhai gaana! 😅	(OAG,GEN,NCOM)
facebook_corpus_msr_491505	10000 rupee ke share kharidna chahta hu, Kon c company k kharida	(NAG,NGEN,NCOM)
facebook_corpus_msr_394982	कोई भी हो, हम अपने जवानो की शहादत बेकार नही जाने देंगे| उन्हें सबक जरूर मिलेगा और बहुत जल्द,जय हिन्द	(OAG,GEN,NCOM)
facebook_corpus_msr_362280	"Hamare Senik kab tak shaheed honge...

Kab tak hum media Bazi...Se hero Banege

 Media ki Bato jesa zoordaar Hamla sach mei karenge KB...

 Pakistan Ko Okaat mei rakhna bhi bas ki baat nhi...

. Desh ki Janta Ko KB tak media se Bewakuuf Banwate Rahoge..

Hamara Bharat Desh kabhi maaf nhi karega.... jai hind"	(CAG,NGEN,COM)
facebook_corpus_msr_23452	bhag bhosdi motherchod kanhaiya. deshdrohi kutta sala	(OAG,GEN,NCOM)
facebook_corpus_msr_1525399	Bilkul sahi bole bhai..	(OAG,GEN,NCOM)
facebook_corpus_msr_350031	"jis din India ki public ko ye akal aayegi ki jab tak unko sabak nhi sikha liya jata hum apne sukh subhida se door reh sakte hai.......... 

note bandi ke dino me jo chup nhi reh paye yudh me to pura desh twah ho jayega tab chup reh paoge"	(OAG,GEN,NCOM)
facebook_corpus_msr_451755	Abe saaalo... Bike ka launch hai ya.. Tarajan ki wedding ceremony	(OAG,NGEN,NCOM)
facebook_corpus_msr_1394365	"पश्चिम बंगाल की मुख्यमंत्री ममता बनर्जी के भतीजे और तृणमूल कांग्रेस के सांसद अभिषेक बनर्जी एक बार फिर अपने बयानों को लेकर विवादों में घिर गए हैं।

#MamataBanerjee #AbhishekBanerjee"	(NAG,NGEN,COM)
facebook_corpus_msr_1674418	ha har jay gi kkr	(CAG,NGEN,NCOM)
facebook_corpus_msr_349241	"Madarchod Usape toh baat Kar rahee hai...
Pichle Kuch salo se utna bhi nahee hua thaaa... Uska kya???

Tu Hijda hai is baat mai koi shak nahee hai.. Q kii Tum Nsal hee Ghatiya hai... Muslim Mahilao koo Sirf Bache paida karne kee machine banyi rakhi hai"	(OAG,GEN,NCOM)
facebook_corpus_msr_1805270	Kejriwal Murdabad maha chor dokabaj dramabaj nautkibaj mental Chutiya cryppyt mix breed of Fox Wolf nd pig	(OAG,GEN,NCOM)
facebook_corpus_msr_1373286	Feku k sarkar	(OAG,GEN,NCOM)
facebook_corpus_msr_1716147	Tum marjao, let's check your families happy for how much freebies?	(NAG,NGEN,NCOM)
facebook_corpus_msr_405743	चाहे वो मुसलमान​ या हिंदू किसी को ये हक़ नहीं  ग़लत किया है	(OAG,GEN,NCOM)
facebook_corpus_msr_415871	Thoda sa Kam kar ke itna bada banna ye bharat ki nari ki Pehchan hai...😬	(NAG,NGEN,NCOM)
facebook_corpus_msr_349878	अबे भक्त हमला पाकिस्तान ने किया है बगदादी ने नहीं किया।	(OAG,GEN,NCOM)
facebook_corpus_msr_325055	काजोल जी आप भेस बकरे मूर्गा मछली अंडा सब माजे से खाओ ये आप कि सुन्द्रता बढ़ाय़गा   नकली  सड़ी सब्जी  खाकर आप बीमार पढ़ सकती है और ड़रना किसी से भी नही	(OAG,GEN,NCOM)
facebook_corpus_msr_387298	"(कश्मीर में जेहादियों द्वारा सैनिकों को थप्पड़-लात मार कर अपमानित करने पर एक सैनिक की सरकार से अपील को बंया करती मेरी नयी कविता)
रचनाकार-कवि गौरव चौहान उ प्र
9557062060

दिल्ली में बैठे शेरों को सत्ता का लकवा मार गया,
इस राजनीति के चक्कर में सैनिक का साहस हार गया,

मैं हूँ जवान उस भारत का,जो ""जय जवान"" का पोषक है,
जो स्वाभिमान का वाहक है जो दृढ़ता का उद्घोषक है,

मैं हूँ जवान उस भारत का, जो शक्ति शौर्य की भाषा है,
जो संप्रभुता का रक्षक है,जो संबल की परिभाषा है,

उस भारत की ही धरती पर ये फिर कैसी लाचारी है,
हम सैनिक कैसे दीन हुए,अब कहाँ गयी खुद्दारी है?

""कश्मीर हमारा"" कहते हो,पर याचक जैसे दिखते हो,
तुम राष्ट्रवाद के थैले में,गठबंधन करके बिकते हो,

वर्दी सौंपी,हथियार दिए,पर अधिकारों से रीते हैं,
हम सैनिक घुट घुट रहते है,कायर का जीवन जीते हैं,

छप्पन इंची वालों ने कुछ ऐसे हमको सम्मान दिए,
कागज़ की कश्ती सौंपी है,अंगारो के तूफ़ान दिए,

हर हर मोदी घर घर मोदी,यह नारा सिर के पार गया,
इक दो कौड़ी का जेहादी,सैनिक को थप्पड़ मार गया,

अब वक्ष ठोंकना बंद करो,घाटी में खड़े सवालों पर,
ये थप्पड़ नही तमाचा है भारत माता के गालों पर,

सच तो ये है दिल्ली वालों,साहस संयम से हार गया,
इक पत्थरबाज तुम्हारे सब,कपड़ों को आज उतार गया,

इस नौबत को लाने वालों,थोड़ा सा शर्म किये होते,
तुम काश्मीर में सैनिक बन,केवल इक दिवस जिए होते,

इस राजनीती ने घाटी को,सरदर्द बनाकर छोड़ा है,
भारत के वीर जवानों को नामर्द बना कर छोड़ा है,

अब और नही लाचार करो,हम जीते जी मर जायेंगे,
दर्पण में देख न पाएंगे,निज वर्दी पर शर्मायेंगे,

या तो कश्मीर उन्हें दे दो,या आर पार का काम करो,
सेना को दो ज़िम्मेदारी,तुम दिल्ली में आराम करो,

थप्पड़ खाएं गद्दारों के,हम इतने भी मजबूर नही,
हम भारत माँ के सैनिक हैं,कोई बंधुआ मजदूर नहीं,

मत छुट्टी दो,मत भत्ता दो,बस काम यही अब करने दो,
वेतन आधा कर दो,लेकिन कुत्तों में गोली भरने दो,

भारत का आँचल स्वच्छ रहे ,हम दागी भी हो सकते है,
दिल्ली गर यूँ ही मौन रही,हम बागी भी हो सकते हैं,
------कवि गौरव चौहान(कृपया मूल रूप में ही शेयर करें,कॉपी पेस्ट एडिटिंग न करें)"	(CAG,NGEN,NCOM)
facebook_corpus_msr_2127053	Chutiya media group.	(OAG,GEN,NCOM)
facebook_corpus_msr_356352	"कितनी आसानी से पेट्रोल पंप मालिको ने अपने को चोर साबित कर दिया,
   जय हो योगी जी आपकी!👍👍👍"	(NAG,NGEN,NCOM)
facebook_corpus_msr_361130	जनाब आपकी देशबक्ति पर कंट्रोल करो ऐसा न हो की आप गुस्सा होकर खुद लड़ने चले जाओ और 2,4 पाकिस्तानियों के काट लाओ	(OAG,NGEN,NCOM)
facebook_corpus_msr_1155489	"abkya sri sri par desh droh ka kesh
banega .kya  hoga  jo ye baba ka
desh badal raha hai"	(CAG,NGEN,COM)
facebook_corpus_msr_399405	Tujhe aaj tk tery baap ka bhi pta nh chla..saly	(OAG,NGEN,NCOM)
facebook_corpus_msr_365418	"Cm candidate badal dena
Nhi to haar jaoge"	(CAG,NGEN,NCOM)
facebook_corpus_msr_221607	"To q nhi hta de te evm taki sak hi na rhe
Bjp ko pta h evm ke bina nhi jeet sakte"	(OAG,GEN,NCOM)
facebook_corpus_msr_397862	चोर ने कभी माना है कि वो चोर है ???	(OAG,GEN,NCOM)
facebook_corpus_msr_1176741	Ab pata chala hame .	(OAG,GEN,NCOM)
facebook_corpus_msr_1946817	Hehehe are yaar aarti karna aazan sunana is se kisi dharm se mohabbat sabit nahi hoti,sabke samne bhai chare ki baat karna aur chhup chhup kar dharm ke naam par logo ko bhadkane valo par jake sawal uthao na,sabhi muslim bhai ne yogi ji ko support kiya hai aur sab khush hai to unke dil me zaher gholne ki nakam koshis kyu kar rahe ho	(NAG,NGEN,NCOM)
facebook_corpus_msr_221593	Narendar sir jee janta apko chuni hy toh ap unke bhrose pe khte utari ye  aur mcd ko majbut baniye	(OAG,NGEN,NCOM)
facebook_corpus_msr_367471	राजनाथ सिंह जी अपने कड़ी निंदा के साथ कड़ी निद्रा में चले गए गए है।।और मोदी जी आप अब मन की बात छोड़िये और अब मर्द वाली बात करिये।।नक्सली हो या आतंकी दोनों को कुत्ते की मौत मारने की खुली छुट दीजिये हमारे जवानो को।।हमारी गोलियाँ और उन हरामजादों की लाशे गिनती नहीं होनी चाहिए।।क्योंकि अब ये हमारे देश और हमारे जवानों की आन बान और शान का सवाल है।।	(NAG,NGEN,NCOM)
facebook_corpus_msr_1887348	Bakwas news	(CAG,NGEN,NCOM)
facebook_corpus_msr_399515	Nuclear weapons k aagy 125cr k koi auqat nhe boss..tum tu musalman ho..tumhain andaza tu hoga na k tumhari army kitni phatto ha..or ek musalman ka dill kitna mazbbot hota ha..pak army ny saaf mana kiya ha k hum ny kesi ki laash ki behurmati nhe ki..ye sb wesy he ek jhhot ha jesy tumhary buzdill army ka surjicl strike..	(CAG,NGEN,NCOM)
facebook_corpus_msr_360680	Firse bana lenge O post usme kya hai ab isse kuch nahi hoga	(OAG,NGEN,NCOM)
facebook_corpus_msr_1787324	Bara shor machaya hua the terrorist terrorist  now don't cry when we hang one. Mend yourself before 47 repeats itself	(NAG,NGEN,NCOM)
facebook_corpus_msr_351579	Bhai Bharat me Dhahram ke naam  par jeev hatya hoti hai ,Maine dekha lagbhag 500 bhais ki Bali dee jati aisa maarte they kisi ka pair kataa baad me gardan kata yeh to har dharam me kuch na kuch manyata hai insan apne dharam ke hisab se karta hai jo khata hai ise achcha samajhta hai jo nahi khata bura kahta hai waise aap dekhe khane wale bharat me adik hai koe rakshak jo 1 kg khata hai koe 100grame	(OAG,GEN,NCOM)
facebook_corpus_msr_350287	मोदी  तो अपनी  घरवाली भी नहीं  सभाल सका  देश तो बहूत बडा हैं	(CAG,GEN,NCOM)
facebook_corpus_msr_656166	Syed shanam haider ... Tu to india k liye sabse hanikarak hai , hum pe thodi dua kr hum sacche indian hai ..	(OAG,GEN,NCOM)
facebook_corpus_msr_422168	जय श्री राधे कृष्णा जी जय श्री राधे कृष्णा जी जय श्री राधे कृष्णा	(NAG,NGEN,NCOM)
facebook_corpus_msr_337337	Anna ko lakar kuch nahi hone wala usko lokpal tak dikhai nahi de raha hai	(CAG,NGEN,NCOM)
facebook_corpus_msr_367456	Isko kehtey hain surgical strik ghar main ghus kar marna aur haan suno surgical strik ka suboot nahi dena parta	(NAG,NGEN,NCOM)
facebook_corpus_msr_350142	Abi electiono Mai bizi Hai hamari sarkar time lgega Pakistan ko jbab dene Mai	(NAG,NGEN,NCOM)
facebook_corpus_msr_1431934	राजनाथ सिंह ने ली मंत्री पद की शपथ...देखें लाइव http://t.co/SD5UZD5Tl3	(NAG,NGEN,NCOM)
facebook_corpus_msr_1731506	Tere paas hai koi to tu bhi karle, mirchi kyon lag rahi hai chara chore	(NAG,GEN,NCOM)
facebook_corpus_msr_606232	साफ है जनता को पूरी नकलियत नोटंकी पसंद है	(NAG,NGEN,NCOM)
facebook_corpus_msr_671773	Ab khatm nahi hone denge Suresh Sharma ladte rahenge choron se ..	(NAG,NGEN,NCOM)
facebook_corpus_msr_397854	Bas sirf 2 mare hain kutte dil kam khush hua yaar	(NAG,NGEN,NCOM)
facebook_corpus_msr_1226689	Me apne ghar me sirf NDTV hi dekhta hu...aur sare society wale bhi NDTV hi dekhte he.....aur aahista aahista sab log baki channel ko dekhna band kar rahe he Khas kar ki (Zee news, India T.V.)	(NAG,NGEN,NCOM)
facebook_corpus_msr_671967	अच्छा	(NAG,NGEN,NCOM)
facebook_corpus_msr_368325	"2 rupees ka plate form ticket aaj ke 15 year pahle tha...5 se 10 hua hai...kyu ki iska mis use hota tha..
Cylinder 800 se 400 hua hai..GK sahi kro..bdha hai wo v bina subsidy wala..
Dal 60-80 hai aaj ke date me...purana news n dala kro.."	(NAG,NGEN,NCOM)
facebook_corpus_msr_360248	Pardeep gupta ji bhart mata h to baap kon h.aap jese log hi to bhart ko bhart nhi bnne dete usko mata bna kr.	(CAG,NGEN,NCOM)
facebook_corpus_msr_1525377	Mtlb buffalow ko v nhi chorta h re kutta sbb .........Jao re mc sb shi nai janwar ho r##di ka aulad	(NAG,NGEN,NCOM)
facebook_corpus_msr_450489	Jo bhi galat baat kahega modi ji ke bare mai uski aisi taisi mai karunga	(CAG,NGEN,NCOM)
facebook_corpus_msr_373643	शाहनवाझ भाई तुम खुद देखो मुसलमान भाइयोंके कमेंट सब क्या बोल रहे है? भारत देश के खिलाफ कोई भी बोले चाहे ओ किसी भी धर्म का हो, किसी भी देश का हो उसे हम नहीं छोडेंगे! आप हमारे साथ है तो हम आपके साथ है!	(CAG,NGEN,COM)
facebook_corpus_msr_362353	Sara bharath jantha hai kon si party dangon me yakeen rakti hai... Ab BJP valonki nazar bengal hai wahan ke halath kharab karna.. and elections me EVM gadbadi karna and jeeth jana...	(OAG,NGEN,COM)
facebook_corpus_msr_1731477	"Abe chup Chara ghotale baaz .
Tu to election nahi ladh sakta tu kya bolta. Hai"	(CAG,NGEN,NCOM)
facebook_corpus_msr_853541	"छोटी-मोटी बचत जमा करने के लिए अब आप नजदीक के डाक घर की सेवाएं ले सकते हैं. भारती और पेटीएम के बाद भारतीय डाक को भी भारतीय रिजर्व बैंक ने भुगतान बैंक का लाइसेंस दे दिया है.

#IndiaPost  #PaymentBank #IPPB"	(CAG,GEN,NCOM)
facebook_corpus_msr_398016	नही आज तक एयरटेल ही अशा लगता था जियो आया तो एरटेल chor लग रहा है घर में हमेसा बडा बड़ा ही रहता है छोटा नही होता है	(NAG,NGEN,NCOM)
facebook_corpus_msr_408880	.26/11 के मुंबई हमले आरोपी अजमल कसब को आज सुबह पुणे के यरवडा जेल में सुबह 7:36 मिनट पर फाँसी दे दी गयी ...	(OAG,GEN,NCOM)
facebook_corpus_msr_373419	Desh me kya chal raha kendriya mantri our movie dekhne me magn hai	(NAG,NGEN,NCOM)
facebook_corpus_msr_367635	"Bhai
Ab kaahe ka islam kahe ki allah ho akbar.
Kaun se khuda ne kaha he ki islam ki aad me daaka daalo.
Qatal o ghaarat karo.
Ab kashmiryo ki haqeeqat aa gayee he saamne.
Koi azaadi nahi chor daaku he."	(OAG,GEN,NCOM)
facebook_corpus_msr_332643	khud hi kiya hoga harami ne..ab kam se kam sara din bikau chanels pe nazar ayega	(CAG,NGEN,NCOM)
facebook_corpus_msr_813980	उत्तर प्रदेश विधानसभा चुनाव के आगामी 19 फरवरी को होने वाले तीसरे चरण के चुनाव के लिये 12 जिलों की 69 सीटों पर प्रचार का शोर शुक्रवार शाम पांच बजे थम गया. तीसरे चरण में फर्रुखाबाद, हरदोई, कन्नौज, मैनपुरी, इटावा, औरैया, कानपुर देहात, कानपुर, उन्नाव, लखनऊ, बाराबंकी और सीतापुर जिले की 69 सीटों पर 19 फरवरी को वोट डाले जाएंगे.	(CAG,NGEN,NCOM)
facebook_corpus_msr_386872	"Jalim singh thakor ji
Bulkul sahi kha ji yh sab jeyada tar jahil log hai bjp m"	(OAG,NGEN,COM)
facebook_corpus_msr_1610616	Accha aur itne saal se MCD me kya kar rahe the.... Both BJP and AAP  will again start Saas Bahu Ka natak part2	(OAG,GEN,NCOM)
facebook_corpus_msr_1893349	Jab tak ye 3 talak khatm nahi hoga, tab tak kuch nahi ho sakta. Speech se kuch nahi hota, zindagi reality se chalti hai. Reality me sirf thokar hai.	(OAG,GEN,NCOM)
facebook_corpus_msr_350118	जब समृति ईरानी चूड़िया मोदी को भेज देंगी,, तब मोदी 56 इंच का सीना पाकिस्तान को दिखायेगें	(CAG,NGEN,NCOM)
facebook_corpus_msr_747643	जनता जन धन खातों मैं  से  government रूपये  वापिस  ना  ले  बस  इसी  आसरे  vote  कर  दिया .	(OAG,GEN,NCOM)
facebook_corpus_msr_401375	Abhi abhi pegham aya hay Jeneral ka Pakistan ne india k kisi fuji k sath esa ni kiya ..ye ILzaam hay india ka Pakistan per	(NAG,NGEN,NCOM)
facebook_corpus_msr_350442	कभी नहीं होगा तब ना दिखाएगा भाई 56 नहीं 26 इंच का है सीना	(CAG,NGEN,NCOM)
facebook_corpus_msr_1946856	"Maulana ap ho chutiya 
Masjid ja k pahle gaytri mantra ka jap kro... Tab sad budhhi aegi"	(NAG,NGEN,NCOM)
facebook_corpus_msr_1692714	DALLAL media	(CAG,NGEN,COM)
facebook_corpus_msr_1425124	nakaratmak soch	(OAG,GEN,NCOM)
facebook_corpus_msr_383088	सेना को नपुंसक मत बानाओ नेता लोग वोट के चक्कर मे पुरे देश की वाट लगा रखही हैं चाहे भाजपा हो या कांग्रेस  से देश को बहुत उम्मीद थी पर सत्ता मे आते ही वह भी कांग्रेस जैसी ही प्रतीत हो रही हैं जो बेहद सर्मनाक हैं (अतुल शाही गोरखपुर	(OAG,GEN,NCOM)
facebook_corpus_msr_300249	Speakers kaha se laaye yeh sab bilkul dam nahi hai in ke points mein	(NAG,NGEN,NCOM)
